id,status_group,longitude,latitude,label
36347,functional needs repair,30.79948365,-2.45770243,2
22076,functional,35.94459788,-7.33648865,0
32903,non functional,36.35392856,-8.78853919,1
31789,non functional,30.97754391,-3.28492033,1
67095,non functional,32.15934364,-8.67049682,1
41894,functional needs repair,36.96441645,-7.6814004,2
9150,non functional,35.75695791,-6.31432461,1
24822,functional,37.22346133,-3.25609493,0
40477,functional,36.98758748,-7.42638163,0
43193,functional,34.61932468,-5.16400277,0
33377,functional needs repair,35.89784134,-10.48467359,2
5889,functional,37.81000432,-6.94844311,0
68402,functional,37.25501583,-11.17601167,0
11690,non functional,34.54288387,-1.38909498,1
9583,non functional,38.59245204,-10.20461873,1
14643,functional,38.89009924,-5.48194114,0
33152,non functional,33.46082048,-3.32248925,1
45285,functional,34.65988672,-10.12542642,0
11776,non functional,32.54803866,-5.15756869,1
21082,functional,36.04010952,-10.58216258,0
11224,functional,30.64104192,-3.81172239,0
708,functional needs repair,33.989521,-2.96368143,2
24269,functional needs repair,31.74638572,-1.47879777,2
66094,functional,36.11360785,-6.74319221,0
29402,non functional,35.78103044,-7.86125876,1
2132,functional,34.36210827,-1.82131821,0
31876,functional,33.05023229,-4.63581789,0
24888,functional,0,-2.00E-08,0
17297,functional,37.03978548,-3.33318928,0
63391,non functional,35.25795199,-4.18404321,1
65405,non functional,31.77590462,-7.80467718,1
27306,functional,31.62145343,-1.58869639,0
53792,functional,37.26109954,-3.22543598,0
33760,non functional,38.61306165,-8.44457643,1
36858,non functional,35.73498923,-7.80259121,1
21982,non functional,33.0831053,-2.04247084,1
47898,functional,34.8250749,-8.98261494,0
45931,non functional,36.63238031,-3.26433547,1
24282,functional,29.84080275,-4.45878971,0
57867,non functional,37.51584003,-3.28598378,1
2268,functional,35.45676326,-5.83281811,0
42870,functional,34.91811123,-10.55267033,0
51026,non functional,34.94527754,-9.77731634,1
69496,functional,34.3350878,-1.7040031,0
46258,functional,34.65817446,-1.80560868,0
53653,functional,39.25661084,-11.00036027,0
8511,non functional,39.41424586,-6.86407492,1
6437,functional,0,-2.00E-08,0
45277,functional,37.4910778,-3.33160909,0
53647,functional,39.74668461,-7.97349319,0
45297,functional,33.97936631,-3.23890111,0
12871,non functional,37.42196854,-3.29371501,1
73567,non functional,36.5084295,-10.74850931,1
37196,non functional,35.81523711,-8.78338526,1
33031,functional,37.20336935,-3.21491165,0
50322,non functional,37.5433414,-6.25300556,1
38362,functional,39.74080927,-7.9727995,0
48934,non functional,33.19443919,-9.09883623,1
50098,functional,32.40592779,-5.21758945,0
25161,non functional,30.54228758,-2.45485473,1
69627,non functional,33.90918145,-3.37959343,1
37050,functional,34.75011569,-9.22344364,0
40161,functional,39.10171934,-6.94938209,0
8596,functional needs repair,39.47023515,-10.31607492,2
17636,functional needs repair,37.39150178,-3.33006813,2
14577,non functional,38.36828518,-7.83312697,1
56393,functional,31.50241662,-1.37900736,0
12822,functional,29.74451779,-4.90341039,0
41075,non functional,39.21315984,-6.9041875,1
37885,functional,32.67466656,-2.50695402,0
68842,functional,34.39992998,-9.2028986,0
66015,non functional,32.99657313,-2.69815842,1
21780,non functional,33.32695083,-8.94169516,1
6796,functional,35.68302039,-3.33368733,0
56069,functional,35.90747564,-8.10527246,0
54247,functional,35.56740003,-3.35150147,0
40874,functional,33.88719913,-9.25222154,0
27638,functional,36.73998632,-3.32785568,0
57276,non functional,36.75242786,-3.37995836,1
15827,non functional,34.57131429,-8.81981039,1
59544,functional,38.54551297,-5.33639077,0
46615,non functional,32.82148053,-4.13816772,1
68917,functional,35.96255424,-3.74632773,0
32281,functional,36.26390222,-8.19873626,0
20795,non functional,32.59088158,-8.96959243,1
3775,non functional,32.38284747,-4.83840351,1
56610,non functional,32.45354769,-3.91586944,1
14626,non functional,37.50437013,-3.28576595,1
58335,non functional,33.35159886,-3.95648109,1
27434,functional,33.09705283,-8.97510223,0
45224,functional,36.05155602,-10.68133544,0
21863,functional needs repair,34.14670152,-2.8956443,2
13646,functional,34.61596943,-9.23451381,0
45316,non functional,32.20760417,-3.5496302,1
39015,non functional,33.04654631,-4.94142195,1
62036,functional needs repair,29.82029575,-4.87114047,2
19035,functional,37.56459767,-7.43700244,0
46630,non functional,37.47453487,-3.27769598,1
15059,functional,34.12123407,-1.41547624,0
32074,functional,34.74653817,-9.08316322,0
39871,functional,32.2991008,-5.21656623,0
32047,functional,29.68358924,-4.84805672,0
9958,functional,37.02459694,-3.22854303,0
38679,functional,31.06281868,-6.34223351,0
67067,non functional,32.58256599,-5.42877859,1
45840,non functional,31.79312147,-5.06363729,1
71345,functional needs repair,33.63814634,-9.34725446,2
28783,non functional,35.69130865,-10.54982643,1
56300,non functional,38.87028684,-5.38702113,1
25363,functional,37.26729771,-3.22010595,0
57254,non functional,36.93134108,-7.30095819,1
4852,functional needs repair,33.65193543,-9.32467914,2
37650,non functional,39.63665816,-10.67982097,1
37830,non functional,39.10158558,-10.84814142,1
55583,functional,34.49639065,-9.81789827,0
47834,non functional,37.16706824,-6.24826291,1
33053,functional,33.66320526,-8.71096612,0
40053,non functional,36.68080905,-8.12999407,1
35615,functional,36.64058668,-3.31049333,0
41935,functional,34.90163805,-11.05041711,0
53719,non functional,32.87368409,-1.93930365,1
42782,functional,37.45064725,-10.87442348,0
24343,functional,36.69879469,-3.31207255,0
44635,functional,35.06409258,-8.86612073,0
46200,non functional,37.67215884,-3.1831658,1
31185,non functional,32.56602406,-8.94916584,1
16460,non functional,36.70581172,-6.83617592,1
17353,functional,35.73815669,-3.46016419,0
5891,functional,36.51618034,-6.95925696,0
24375,non functional,38.07559199,-4.54241781,1
5203,non functional,38.51573858,-10.00853083,1
62385,functional,34.7151555,-1.85798608,0
56459,functional,37.40481808,-6.34130412,0
29879,functional,34.68882981,-9.31956182,0
51522,functional,31.1978258,-3.06126988,0
35245,functional,39.20788621,-7.10454925,0
40141,functional,33.03703397,-2.73245796,0
4870,functional needs repair,37.38307015,-3.29706015,2
29726,non functional,33.48557531,-4.29166087,1
43211,non functional,35.48442986,-3.67507231,1
62320,non functional,30.66886322,-2.76936635,1
49299,functional,36.1107805,-7.59424147,0
35963,functional,33.15874526,-4.06302302,0
24820,functional,37.25761065,-3.26880347,0
31300,functional,32.01411201,-6.77104467,0
47524,functional needs repair,31.74438056,-1.47590537,2
3102,functional,38.24816682,-4.5601011,0
65536,functional,35.62308429,-3.38945898,0
61221,functional,36.44772996,-5.96700525,0
72699,non functional,34.80124546,-5.07590615,1
67398,non functional,37.55797036,-6.88841483,1
13994,functional,30.96893108,-3.19136032,0
27826,functional,34.00730654,-1.59475115,0
1379,functional,30.88561963,-1.49721711,0
2681,functional,38.57721268,-6.80214315,0
53171,non functional,33.2374527,-4.76889803,1
2389,functional,36.12124979,-8.90152488,0
55799,functional,35.84442416,-3.34353549,0
59952,functional,39.09277656,-6.64932736,0
13243,functional,34.23148444,-3.22024548,0
52845,non functional,35.4528889,-8.06827112,1
7141,non functional,36.39735636,-8.15442593,1
36793,functional,33.64079888,-8.77534609,0
28913,functional,36.73423704,-3.37780715,0
22001,functional,37.44576148,-3.4899289,0
38907,functional,34.50113999,-9.87813003,0
11162,functional,0,-2.00E-08,0
31701,functional,36.82027521,-3.49159788,0
19800,functional,30.88187792,-3.18549614,0
68622,functional,34.6455267,-9.35154464,0
36197,non functional,33.62862181,-3.55583812,1
41645,non functional,33.49631152,-3.24708194,1
41299,non functional,34.83058382,-10.9920387,1
63689,functional,34.32024825,-9.47784565,0
64196,functional,37.14536739,-6.18470422,0
3309,non functional,35.8820391,-8.60771519,1
60962,functional,33.84770714,-3.21613706,0
69933,non functional,30.95408876,-1.25234042,1
58960,functional,33.80182327,-9.12610909,0
52915,non functional,34.39635791,-4.27187884,1
24332,functional,31.54123287,-1.49437577,0
46346,non functional,32.88528299,-4.13364812,1
73840,functional,34.83820813,-4.55049119,0
20540,non functional,38.93224483,-10.25041623,1
25032,functional,33.75572064,-9.16481034,0
55800,functional,30.12864527,-4.66910285,0
30448,non functional,38.76953995,-5.04383333,1
31637,functional,38.12958248,-5.19415568,0
57334,functional,33.27670058,-3.83159179,0
19040,non functional,30.6024312,-3.49675638,1
16127,functional,33.95976743,-8.97128354,0
18166,functional needs repair,33.35096936,-8.87876073,2
37428,non functional,31.425335,-1.21441426,1
60465,functional,39.12416961,-10.85641275,0
38724,functional,34.17433595,-9.47131866,0
56443,non functional,35.89290396,-5.47261693,1
13307,non functional,34.83495637,-11.004714,1
40329,functional,33.58287963,-9.20231058,0
845,non functional,38.06916237,-4.38190942,1
36907,functional,37.23766768,-2.84925652,0
39583,functional needs repair,37.7176196,-3.72186115,2
29041,functional needs repair,35.59217004,-6.70968908,2
57528,non functional,33.78370582,-4.29202721,1
33196,functional,39.4641349,-10.23498554,0
14740,functional,35.11869819,-4.2480894,0
52667,functional,38.89337283,-6.52206514,0
403,functional,38.38429166,-6.33372144,0
59130,functional,30.53283068,-2.66443229,0
45426,non functional,34.31077203,-8.69867016,1
66786,functional,31.28220261,-7.60443734,0
53110,non functional,32.65242028,-4.20098232,1
12745,non functional,37.60043419,-3.196034,1
26571,functional,34.78302852,-4.85926317,0
21083,non functional,38.38671501,-5.02705581,1
55246,functional needs repair,30.08766291,-4.33561482,2
23085,non functional,33.8148927,-9.17004121,1
41860,functional,37.66586082,-3.20468669,0
65999,non functional,38.93314345,-10.68393389,1
4741,functional,34.01835556,-9.48143023,0
8189,functional,39.98207869,-10.29352042,0
45623,non functional,32.67068785,-4.23205512,1
51651,non functional,35.82241658,-5.30265459,1
3575,functional,39.09014112,-6.63875917,0
73396,functional,36.69688649,-3.31399577,0
70645,functional,37.12418395,-6.68643262,0
55369,functional,33.81855424,-3.62421847,0
16473,non functional,36.14509828,-6.03678872,1
68346,functional,39.18303644,-7.24598664,0
9481,functional,35.30673995,-9.77217765,0
21439,functional,30.51601229,-2.84447645,0
835,non functional,37.96391736,-4.42289508,1
24667,non functional,33.86854694,-3.08685828,1
64713,functional,33.50752018,-3.43825748,0
35303,functional,40.09155418,-10.36934781,0
62990,functional,35.41702305,-4.21291416,0
40591,functional,29.82762128,-4.48220904,0
15240,functional,37.96268467,-4.43516274,0
36088,functional,39.40528942,-7.10517076,0
18110,functional,35.4506136,-8.236403,0
2314,functional,32.9941516,-3.79787501,0
14209,functional,31.99804606,-3.6315123,0
44542,non functional,38.84035514,-10.20655049,1
16684,non functional,38.53000303,-5.39855713,1
18841,non functional,31.58787616,-8.05936733,1
12368,functional,33.95248409,-9.38540144,0
60453,functional,37.89471295,-4.25902719,0
66939,functional,36.89681366,-6.97768385,0
69334,functional,35.89233879,-4.15526032,0
50057,non functional,35.7119166,-7.21599289,1
59836,non functional,37.63130471,-3.38078688,1
44365,functional,38.77934752,-8.00391306,0
23168,functional,33.67022718,-8.95793756,0
27877,non functional,37.39486691,-3.69994078,1
23909,functional,30.04785075,-4.68786667,0
15424,functional,33.3032873,-3.77852712,0
46084,non functional,32.01115074,-6.7766431,1
26292,functional,33.80369786,-9.12849076,0
28159,non functional,37.57929991,-3.17767537,1
57935,functional,32.01281356,-6.77758974,0
48599,functional,39.12186308,-11.01907981,0
768,non functional,30.92150701,-3.31722451,1
62438,non functional,32.06168385,-2.30741483,1
27414,functional needs repair,34.01951308,-3.03669068,2
46750,functional needs repair,0,-2.00E-08,2
16436,functional,30.56127028,-2.56410316,0
32535,functional,35.51255251,-4.23296296,0
41758,functional,34.12298926,-9.25008391,0
66899,non functional,36.56048226,-6.37175887,1
24670,non functional,33.81360743,-1.9689208,1
31459,functional,36.00302721,-9.18728303,0
66195,functional,37.19584533,-6.28544046,0
54881,functional needs repair,34.15386248,-3.54718469,2
52075,functional needs repair,31.16638011,-7.10449735,2
41587,functional,36.91053612,-7.76850139,0
60141,functional,36.55995047,-3.42863353,0
41043,functional,38.85759436,-6.78171157,0
43950,functional,31.12559512,-3.10638211,0
48121,functional,37.24363045,-3.25630908,0
65965,functional,37.50368365,-3.38767428,0
70664,functional needs repair,33.2815333,-8.70825724,2
4887,functional,37.93450036,-4.40049674,0
62128,functional,36.80508876,-3.44764085,0
62993,non functional,31.43446724,-1.58566304,1
54823,non functional,39.43408691,-10.54422448,1
67336,functional,33.42845406,-9.00742298,0
11461,functional,37.36765982,-3.2606672,0
6405,non functional,39.31770507,-6.98157737,1
3604,non functional,35.01352772,-5.02049351,1
13496,non functional,32.40548657,-3.90090278,1
69465,functional,36.6932664,-8.13658599,0
52159,functional,38.77693023,-6.65169433,0
62523,functional,38.22259746,-6.6725288,0
12909,functional needs repair,33.82214234,-8.7123534,2
9031,non functional,34.8919189,-4.55093167,1
38142,functional,36.40604379,-8.56134454,0
9976,non functional,38.51125681,-4.9731858,1
12457,functional,36.99956141,-3.0212422,0
83,functional,37.7324755,-4.06641831,0
41441,functional,37.10227623,-3.20085687,0
37002,non functional,38.84181755,-10.15066899,1
14445,functional needs repair,37.8278372,-4.36407401,2
49312,non functional,34.3425975,-4.35433914,1
37763,functional,35.30811,-9.33705733,0
18581,non functional,39.59731283,-9.77498378,1
17791,functional,34.76287793,-4.00087812,0
37664,functional,35.80123378,-7.46239702,0
55316,non functional,33.77540823,-1.71622804,1
67418,non functional,33.69353953,-1.4942857,1
62465,non functional,30.77886004,-7.81164109,1
8682,functional,36.91631854,-3.361273,0
18905,functional,32.43268383,-3.92092465,0
8129,functional,37.0181584,-3.21049841,0
6490,functional,34.1155093,-9.27935983,0
58222,functional,38.83440815,-6.5409521,0
26087,non functional,38.72009815,-10.43566397,1
54721,functional,34.5023889,-9.30121583,0
2986,functional,33.21219877,-9.47927199,0
62250,functional,35.29590632,-10.45243619,0
13215,functional,36.90357786,-7.81926072,0
40638,functional,37.30909627,-3.30605594,0
52286,functional,35.70331965,-3.31434665,0
56328,functional,38.80168905,-10.56801221,0
66140,functional,34.75418992,-5.38361512,0
73270,functional,38.95026354,-5.48129733,0
46918,functional,34.43900048,-4.49916827,0
37800,non functional,35.6720986,-10.67190122,1
42236,non functional,35.08705684,-9.19002919,1
57022,non functional,39.59808241,-10.02746769,1
32769,non functional,31.72233425,-8.47369557,1
60417,non functional,35.17960289,-9.25499144,1
18381,non functional,34.66823661,-10.7146739,1
45799,non functional,30.83123294,-2.48642705,1
16607,functional,36.93307362,-3.38892472,0
34727,functional,34.48894132,-1.37101904,0
65469,non functional,32.1246898,-8.56984996,1
44913,non functional,39.00277232,-10.25241223,1
50367,non functional,33.77617363,-3.58972757,1
50806,functional,36.81691805,-3.16678177,0
40770,functional,34.63390537,-8.71884143,0
3166,functional,33.84389728,-9.43206239,0
43932,functional needs repair,33.87429402,-9.39319704,2
9054,functional,32.9912935,-2.96214222,0
3088,functional,34.04179785,-1.9013507,0
55589,functional,38.39437289,-4.8317494,0
56199,functional,37.23405621,-3.24561998,0
43749,functional,38.43263133,-6.64503869,0
70409,non functional,37.66063479,-3.31608938,1
47010,functional,36.91049018,-7.02914492,0
30427,functional,37.29173753,-6.3998765,0
31052,functional,32.91227261,-4.09329679,0
14338,functional needs repair,37.61526815,-6.13533388,2
53535,functional,39.81951,-7.86447639,0
54524,functional,33.93505461,-9.60234104,0
34913,functional,34.14856319,-3.07030954,0
70918,non functional,37.63156586,-3.31421889,1
55805,functional,38.25658395,-4.5811498,0
46480,non functional,38.65388685,-10.65890183,1
6477,functional,38.34338938,-4.7226329,0
68683,non functional,37.59360898,-3.17701396,1
64153,functional,39.60105253,-10.73446791,0
5836,functional,36.79071228,-7.19498907,0
47654,functional,39.09383631,-4.60814274,0
47513,functional,31.83914363,-8.16846385,0
70105,functional needs repair,33.07860854,-1.82308681,2
65915,functional,30.92759215,-3.31609185,0
72961,functional needs repair,36.10387647,-3.62405821,2
20292,functional,37.67081393,-6.16911997,0
9641,functional,34.68344527,-1.84671634,0
43467,functional,33.09237497,-1.83637466,0
34468,functional,35.81953127,-6.13617482,0
24910,functional,36.98804515,-6.62531987,0
59441,functional,34.09057239,-3.14008793,0
73772,functional,34.38170043,-3.17684773,0
67356,non functional,31.7142931,-2.52081025,1
5377,functional,38.46063856,-9.85232971,0
56133,functional,31.73308266,-2.39220677,0
38004,non functional,31.40746691,-1.40382532,1
65662,functional,37.40416422,-3.30051617,0
68465,functional,34.51656887,-1.73617575,0
9610,functional,37.07742855,-3.00250986,0
13502,functional,36.739735,-3.32760614,0
53131,non functional,34.99688629,-10.9507575,1
43862,functional,36.44558633,-6.80063901,0
41294,non functional,30.73354271,-3.56054572,1
29623,functional,34.14999731,-9.35910991,0
73956,non functional,32.90985455,-2.71687198,1
69743,non functional,39.15977848,-6.89806783,1
54200,non functional,35.01357014,-8.24831018,1
24857,non functional,33.7685965,-1.96804343,1
46305,functional needs repair,29.79066495,-4.988929,2
26411,non functional,36.60443667,-6.19612271,1
62264,functional,34.40884707,-9.20133864,0
31079,non functional,37.64470549,-3.65029747,1
43949,functional,31.17574362,-2.88833859,0
10433,non functional,37.16011515,-6.68235691,1
26672,non functional,0,-2.00E-08,1
21265,functional,36.35924539,-7.28906962,0
10059,functional,31.72028999,-2.39752831,0
60084,non functional,38.97173698,-10.81173928,1
53252,functional,35.57172647,-3.78168878,0
32035,functional,33.24940216,-3.71557059,0
72898,functional,37.12031633,-6.69499935,0
34460,functional,34.17938475,-9.34917119,0
68561,non functional,31.50130186,-8.05712927,1
20908,functional,36.69203103,-8.13822989,0
34485,functional,37.46005166,-3.32760019,0
58522,non functional,38.89213236,-7.4015961,1
19340,functional,40.31606505,-10.47463726,0
24072,non functional,34.63275497,-4.88663513,1
1597,functional needs repair,37.9088296,-4.41212806,2
21617,non functional,38.06870865,-4.57935962,1
4294,functional needs repair,0,-2.00E-08,2
62458,non functional,35.6566599,-5.99821201,1
60703,functional,36.90296095,-3.40071799,0
54351,non functional,38.81664243,-5.33646068,1
3655,functional,37.24816441,-3.26930203,0
52100,non functional,36.7196824,-3.83237398,1
35989,non functional,0,-2.00E-08,1
34759,non functional,31.19730275,-7.66950866,1
55209,functional,38.01246739,-5.48639468,0
21606,functional,35.02725431,-8.69289738,0
20748,non functional,33.93162312,-9.58997021,1
73003,functional needs repair,34.11807489,-2.87911952,2
29246,non functional,33.83983362,-9.56566929,1
29896,non functional,34.89113088,-9.23345228,1
30122,non functional,32.5211069,-3.86464357,1
37159,non functional,38.4419344,-10.93169319,1
62494,functional,38.7539623,-7.88355365,0
54202,functional,33.7787093,-3.32850555,0
60549,non functional,38.33466392,-10.37099195,1
63553,non functional,33.59756118,-3.23077227,1
13980,functional,39.1828609,-6.9016351,0
56243,functional,36.76212107,-3.39070716,0
23544,functional,30.04012232,-4.5206632,0
73601,functional,33.40594116,-3.49100836,0
13232,non functional,33.86085101,-9.59782691,1
24549,non functional,32.19610911,-2.46190624,1
49792,functional,34.15614241,-9.35340329,0
36789,non functional,35.28535004,-10.84216964,1
40035,functional,29.87095934,-4.62129198,0
70871,non functional,37.46248812,-3.61022615,1
53126,non functional,33.06849531,-3.80266247,1
57744,non functional,35.86486231,-10.28288155,1
30902,functional,34.95266837,-4.84850465,0
40155,functional,34.63480409,-9.54906906,0
55484,functional,37.11799701,-3.20006569,0
12965,functional,32.40892217,-3.51413475,0
1862,functional,34.2129396,-8.80564956,0
9531,non functional,34.73456167,-10.42821237,1
21824,functional,33.68314447,-9.48980676,0
63103,functional,32.89427971,-3.3998425,0
66838,functional,33.34475257,-3.02629682,0
39758,functional,37.73442473,-4.02558465,0
15287,functional,37.44600656,-3.3342318,0
14628,functional,36.65639927,-3.32809143,0
12434,functional,34.86226438,-4.14088056,0
39114,non functional,31.59252326,-1.79473558,1
26802,functional,31.41993525,-7.46003984,0
17956,functional,33.40456033,-1.8584582,0
9652,functional,34.45035576,-9.82582392,0
73221,non functional,39.41974346,-6.88563914,1
30495,functional,39.10290409,-6.95549622,0
25095,non functional,36.01165719,-9.08575618,1
37362,functional,31.69780323,-5.0914109,0
30853,functional,34.70416017,-9.1255016,0
37450,functional,34.29361612,-8.65076788,0
7709,functional,36.4619755,-8.5391542,0
71149,non functional,30.3514129,-5.54085806,1
65429,non functional,38.1951772,-4.5455373,1
2279,functional,34.55989384,-9.33773355,0
58659,non functional,34.57132635,-8.93442687,1
56347,functional,32.85034051,-3.30775014,0
48037,functional needs repair,0,-2.00E-08,2
304,functional,35.10521582,-9.88374065,0
60334,functional,34.35195157,-9.34149117,0
35035,functional,33.50780659,-3.32006165,0
1632,non functional,34.44242368,-1.52764147,1
68282,functional,34.65838567,-11.0317717,0
52597,functional needs repair,35.87028848,-4.41702858,2
2155,non functional,35.2028988,-8.26231971,1
56324,functional,33.32734627,-2.88721999,0
53263,functional,33.27375872,-2.53373963,0
66283,non functional,32.78309958,-4.26497614,1
68297,functional,36.35483667,-8.81195195,0
66942,functional,35.1355266,-7.82610025,0
408,functional needs repair,34.63868219,-11.0990637,2
40180,functional,38.4850446,-4.7725649,0
16240,functional,34.7119358,-9.33654693,0
24437,non functional,33.93005472,-9.42639894,1
6210,non functional,32.8513867,-4.76625969,1
65242,functional,39.84485745,-7.73683156,0
24615,functional,33.39952959,-2.63080962,0
55748,functional,36.42004742,-2.42888141,0
10808,functional,30.98419506,-2.82327545,0
49461,functional,31.61708462,-1.44421415,0
10187,functional,36.64819941,-8.12760769,0
30169,non functional,35.56328433,-4.46862785,1
45003,functional,36.78221174,-9.07436758,0
29475,non functional,35.88759848,-6.14444995,1
67368,non functional,37.61906337,-3.19858872,1
65354,non functional,0,-2.00E-08,1
59864,functional,36.61866872,-3.26176583,0
36107,non functional,32.1135576,-3.60515063,1
17670,non functional,34.99937342,-9.10883543,1
45099,functional,37.36679642,-7.06053111,0
33315,non functional,38.6517092,-10.2838729,1
1798,non functional,33.80991266,-9.51398234,1
15625,functional,35.5509782,-4.43370628,0
71041,non functional,33.49870233,-2.15546833,1
14802,functional,34.43807536,-1.35099226,0
70723,non functional,33.36517798,-3.9418914,1
36579,non functional,39.50445997,-10.66752651,1
55771,non functional,37.63132047,-6.24012604,1
11291,non functional,35.60327392,-6.29199625,1
53452,functional,32.23267752,-3.38517159,0
73294,functional,35.29642864,-3.84608939,0
42193,functional,34.21372985,-1.31125827,0
22069,non functional,36.92409159,-7.73675397,1
32094,functional needs repair,30.533929,-2.43340796,2
33954,non functional,37.5493919,-6.46344512,1
65569,functional,29.7381631,-4.87830703,0
14971,functional,30.60676663,-3.59943495,0
53392,non functional,32.82571246,-5.72066843,1
38014,non functional,38.03050217,-10.56001291,1
47887,functional,38.99003076,-6.53849625,0
427,non functional,37.4364849,-6.91134726,1
47187,functional,31.59012913,-1.22733121,0
57770,functional,30.11427788,-4.50352363,0
35802,functional,38.69105513,-6.68464346,0
5807,non functional,34.83569817,-4.88781623,1
29766,functional,36.73879259,-3.32808712,0
69039,non functional,31.7785037,-1.30270169,1
25933,functional,32.85276484,-9.20556808,0
71281,functional,36.35427129,-8.79102125,0
66591,functional,36.45549909,-6.34202672,0
44836,non functional,38.99427493,-6.47870859,1
70648,functional,39.40817003,-10.27589722,0
24112,functional needs repair,37.5357355,-3.30765669,2
53139,non functional,33.53510086,-3.64109452,1
16115,functional,39.3552924,-6.86206429,0
12360,functional,33.02188341,-9.00778244,0
10119,non functional,31.82464568,-7.85710672,1
6607,functional,37.65684539,-3.71579033,0
17198,non functional,32.90604333,-4.19835744,1
57604,functional,31.52905517,-8.24391145,0
15591,functional,37.23097025,-3.19399976,0
35030,non functional,33.17246606,-2.65855893,1
1602,functional,37.13778691,-6.78603539,0
44175,functional,36.00033246,-6.21259187,0
34772,functional,36.67624673,-3.35249577,0
60568,functional,33.63466963,-9.32785317,0
30334,functional,36.32033181,-6.1018174,0
46063,functional,36.67986869,-3.30566231,0
68082,non functional,34.65442205,-1.62852728,1
51738,non functional,36.98257969,-3.35230985,1
263,functional,31.79289907,-1.25072175,0
34532,functional,32.92856684,-9.30308389,0
18645,functional,37.94335108,-4.12618386,0
1137,functional,38.89261519,-6.45225294,0
8187,functional,33.85844498,-3.33757747,0
59135,functional,33.71989513,-1.54358493,0
23404,functional,38.24445048,-4.5612496,0
33150,non functional,31.23398153,-6.34850934,1
18511,non functional,38.3434918,-4.9028378,1
73329,functional,37.12929573,-3.30469591,0
73192,functional,34.93132225,-9.01565778,0
67741,functional needs repair,30.12838564,-4.24776622,2
43292,functional needs repair,30.21940159,-4.49774336,2
72788,functional,36.74060294,-3.43375808,0
61551,functional,33.35488179,-2.15766323,0
17789,non functional,34.0353213,-1.16199736,1
40009,functional,31.17466088,-7.85165336,0
33599,functional,34.05617704,-9.33461481,0
18995,non functional,31.44362704,-1.54086002,1
42047,non functional,0,-2.00E-08,1
67141,non functional,34.06290777,-8.83746626,1
1661,non functional,35.39043081,-8.45443448,1
54893,non functional,31.53896844,-1.78623551,1
46857,functional,33.52134908,-3.31377505,0
47355,functional,37.14894268,-3.18372961,0
71793,non functional,38.93199885,-6.80253206,1
43387,functional,34.6311912,-4.55951709,0
44743,non functional,39.19673173,-7.11886733,1
33357,functional,34.81402996,-9.65996574,0
21868,functional,36.72236594,-3.43122965,0
29768,functional needs repair,36.09729652,-3.55352985,2
42053,functional needs repair,38.30862982,-4.8540819,2
26585,functional,31.45496762,-1.53977296,0
41862,functional,34.95552275,-8.51013249,0
37361,functional needs repair,30.48137792,-5.61332816,2
41897,non functional,32.80180457,-3.87706111,1
42244,functional,33.7986709,-9.27098516,0
55338,non functional,32.97468867,-3.7253555,1
3315,non functional,38.66699022,-10.27234885,1
62411,functional,36.99585102,-7.59904076,0
44380,functional,33.59115087,-3.14068486,0
67518,functional,34.23175427,-9.36876331,0
14299,functional,39.17914192,-6.90469482,0
49562,functional,34.86152548,-10.05193317,0
56390,non functional,34.8135669,-8.9787173,1
6721,functional,34.40958457,-4.40115282,0
45466,non functional,32.28697645,-3.44083521,1
34430,non functional,35.94974862,-7.61066635,1
25314,functional,35.86418484,-3.34190377,0
14119,non functional,38.80604193,-8.0061301,1
8218,non functional,30.71596992,-1.30657797,1
58826,functional,32.73164453,-4.12655221,0
3347,functional,37.98594062,-4.38300289,0
65209,functional,32.94130609,-8.82239384,0
15149,functional,36.67158425,-3.37174683,0
58611,non functional,36.73218484,-6.08189731,1
48750,non functional,34.03889057,-1.10608004,1
35674,functional,38.67805409,-9.18339837,0
41961,non functional,35.29658016,-9.38604046,1
48812,non functional,35.45028049,-11.19438842,1
60551,non functional,29.82519587,-4.53160861,1
42318,functional,33.49870884,-3.03956033,0
17295,functional,36.93829087,-6.08639346,0
3024,functional needs repair,0,-2.00E-08,2
31612,non functional,38.75890761,-5.23604281,1
19598,functional,33.68621623,-9.23468037,0
71357,functional,30.26811556,-4.61410775,0
56135,non functional,39.02048111,-10.40514559,1
64604,functional needs repair,30.62058622,-2.51091275,2
25672,functional,37.45116987,-3.34136133,0
44392,functional,34.63754681,-9.09667537,0
48738,non functional,37.6881614,-6.16144192,1
58474,functional,32.91453432,-2.84926165,0
37377,functional,33.72865851,-8.97004592,0
40319,functional,34.95971119,-8.49911614,0
38029,functional,30.82392123,-3.04374008,0
53170,non functional,33.78503053,-9.14667805,1
50190,functional,37.62297974,-6.83573969,0
66802,non functional,33.88554775,-1.25296963,1
74030,functional,35.37783505,-7.96423496,0
14612,functional,0,-2.00E-08,0
39928,non functional,35.88662796,-8.60638023,1
7471,non functional,30.55847115,-2.63793849,1
48430,non functional,32.05246427,-8.576642,1
34984,non functional,37.5954162,-3.0398242,1
8786,non functional,37.82652307,-10.59814469,1
2751,functional,36.7290757,-6.08237465,0
60578,non functional,36.64460624,-3.26651078,1
17632,non functional,38.95942473,-5.43216164,1
20077,non functional,38.95024077,-5.48127396,1
49407,functional,31.53385047,-1.99382647,0
20427,functional needs repair,0,-2.00E-08,2
71368,non functional,32.97394076,-2.05974657,1
